t,S_A_nats,dH_std,dK_ball,Pi_std,Pi_ball,Pi_fluct_ball,sqrtF_sld,sqrtF_bures,triad_pure,hatPsi
4.149999999999993,1.7248239326331336,2.9653615146342767,6.741170823807946,35.288010768803055,80.22040734355933,43.67818023768063,7.340827203588549,0.9750134227893444,43.67818023768063,0.11303782069840472
4.199999999999993,1.7267838839004845,2.9631551461616574,6.748835806022016,35.34193760677973,80.49424421255685,43.062221558294794,7.220885557284039,0.9555919773423124,43.062221558294794,0.11144373810661266
4.249999999999993,1.72865992760446,2.961253146359309,6.756530834342677,35.396038254766566,80.76122238179128,42.483296845220316,7.108354643824239,0.9362854849177774,42.483296845220316,0.10994549830911457
4.299999999999993,1.7304853922911412,2.959656545978292,6.76421489838874,35.451709562571565,81.02392229339978,41.944466723011054,7.003397976349859,0.9171242131252767,41.944466723011054,0.10855102211047832
4.3499999999999925,1.7322881239444115,2.9583652284805027,6.771848198625586,35.51011155490207,81.28444813068894,41.447920972560574,6.906094226623397,0.898139977240859,41.447920972560574,0.10726597659799253
4.399999999999992,1.734090771094248,2.957377819611312,6.779392445233049,35.5721779720061,81.54445232012966,40.99500683869309,6.816435250884794,0.8793660445864351,40.99500683869309,0.10609384840086311
4.449999999999992,1.735911158955841,2.9566915935329714,6.78681116720428,35.638630569706955,81.80516915034066,40.58626604070576,6.734325629080095,0.8608369251703942,40.586266040705766,0.10503603947238686
4.499999999999992,1.737762723405069,2.9563023996631115,6.794070025042872,35.70999596982691,82.06745468279915,40.221480379915064,6.659584003628327,0.8425880519736013,40.221480379915064,0.10409198512091378
4.549999999999992,1.7396549773139145,2.9562046139161495,6.801137119337247,35.78662395342561,82.33183027983394,39.89972608994986,6.5919464498583755,0.8246553662071728,39.899726089949866,0.10325929466677591
4.599999999999992,1.7415939850477926,2.956391117406262,6.807983286688591,35.868706244346114,82.59852736971081,39.61943699285881,6.531072004906104,0.8070748366632148,39.61943699285881,0.10253391488839944
4.6499999999999915,1.7435828252991301,2.956853304862516,6.814582373984714,35.9562950198832,82.86753146439348,39.37847613980385,6.476550337015618,0.7898819565839515,39.37847613980386,0.10191031542627114
4.699999999999991,1.745622027373867,2.9575811240633065,6.820911481869942,36.04932058858722,83.13862389630326,39.174215032464566,6.427911374656775,0.7731112737251041,39.174215032464566,0.10138169380555725
4.749999999999991,1.7477099710449935,2.9585631465615223,6.826951168473484,36.14760787316026,83.41142020037702,39.00361888821186,6.38463656184981,0.7567960169988062,39.00361888821186,0.10094019609981629
4.799999999999991,1.7498432446969727,2.9597866688925483,6.832685605029316,36.250891513261394,83.68540449735119,38.863335881987084,6.346171288511305,0.7409678802489198,38.863335881987084,0.10057714788630603
4.849999999999991,1.7520169603828832,2.9612378423867516,6.838102675942408,36.35882954780352,83.95995960411528,38.749787987733704,6.311937980449793,0.7256570080906527,38.7497879877337,0.10028328934088471
4.899999999999991,1.754225027421992,2.962901828698523,6.843194017111254,36.47101574354984,84.23439289038468,38.659261002501204,6.281349328237569,0.710892195931682,38.659261002501204,0.10004900821769244
4.94999999999999,1.7564603882416794,2.964762977264053,6.847954987877872,36.58699070647063,84.50795811374648,38.587991541946536,6.253821179685511,0.6967012664121919,38.58799154194653,0.0998645649909002
4.99999999999999,1.7587152213923911,2.966805020152988,6.852384573804615,36.70625194867287,84.7798736036591,38.53224916229271,6.228784699256605,0.6831115236893961,38.5322491622927,0.09972030538387618
5.04999999999999,1.7609811171912724,2.969011279218603,6.856485219523454,36.828263093743935,85.04933724247545,38.48841218016574,6.205697487891486,0.6701501263832235,38.48841218016574,0.09960685658865022
5.09999999999999,1.7632492314600847,2.971364880101272,6.860262593109536,36.95246239485533,85.31553872376412,38.45303612861701,6.184053439521012,0.6578441792333556,38.453036128617015,0.09951530442804686
5.14999999999999,1.7655104224828804,2.9738489675128106,6.863725285727889,37.07827071995786,85.57766956957691,38.42291404414653,6.163391174417129,0.6462203477049666,38.42291404414654,0.09943734937669382
5.1999999999999895,1.7677553757467723,2.976446916324997,6.866884452615025,37.20509913209572,85.83493136965886,38.39512791322818,6.143300931599723,0.6353038737632057,38.39512791322818,0.09936543970308653
5.249999999999989,1.7699747203245304,2.9791425332935435,6.869753403702623,37.3323561633659,86.0865426730663,38.367090646161806,6.123429827066349,0.6251170302759435,38.367090646161806,0.0992928800966589
5.299999999999989,1.7721591399504666,2.981920244746999,6.872347154283349,37.45945484966668,86.33174491860174,38.336577942948885,6.103485399943974,0.6156772867876039,38.336577942948885,0.0992139141357137
5.349999999999989,1.774299480945653,2.9847652662292985,6.874681947970653,37.5858195603009,86.56980773476761,38.301749426704184,6.083237383781522,0.6069957255469859,38.30174942670418,0.09912377898005847
5.399999999999989,1.7763868581745814,2.9876637508673736,6.876774765730653,37.7108926216245,86.80003387204387,38.26115849211741,6.062517662471935,0.5990764539791466,38.26115849211741,0.09901873085852884
5.449999999999989,1.778412759181513,2.9906029141011357,6.878642835885635,37.834140697531396,87.02176395062607,38.21375048091575,6.041218404329558,0.5919177855992799,38.21375048091575,0.09889604034714033
5.4999999999999885,1.7803691455974935,2.9935711333187305,6.880303160635849,37.955060852675906,87.23438111767354,38.158849067088994,6.019288415386663,0.5855156814871915,38.158849067088994,0.09875395713445916
5.549999999999988,1.7822485498845635,2.9965580218425556,6.881772074765147,38.07318618889658,87.43731561419072,38.09613110918194,5.996727813112576,0.5798692842882007,38.09613110918194,0.09859164494008912
5.599999999999988,1.7840441645626535,2.999554477570941,6.88306485174864,38.18809091396908,87.63004915922738,38.02559068679505,5.973581191257364,0.5749873794576396,38.025590686795056,0.09840908844221377
5.649999999999988,1.785749920325067,3.0025527073602727,6.884195371452209,38.299394677661574,87.81211897564962,37.9474935501567,5.949929520061867,0.5708935097716564,37.9474935501567,0.09820697539445525
5.699999999999988,1.7873605489659747,3.0055462289024035,6.885175862012453,38.40676599618543,87.98312121503004,37.86232372920432,5.925881096736673,0.5676267031130687,37.86232372920432,0.0979865584517772
5.749999999999988,1.7888716268821385,3.008529852388919,6.886016726344776,38.50992458522659,88.14271349628804,37.77072451868238,5.901561921230409,0.5652349892731586,37.77072451868238,0.09774950244168812
5.799999999999987,1.7902795951170407,3.0114996446415283,6.886726461105744,38.60864243578986,88.29061625925374,37.673436425896135,5.877105914702716,0.5637606577360261,37.673436425896135,0.09749772377488888
5.849999999999987,1.7915817525102913,3.0144528786182407,6.88731167291566,38.70274349705712,88.42661265394418,37.571234895318504,5.852645417348606,0.5632195459809145,37.57123489531851,0.09723322927842243
5.899999999999987,1.7927762194930954,3.017387971278743,6.887777193332956,38.792101876171444,88.55054674023535,37.464870683061136,5.828302395443146,0.5635803844105374,37.464870683061136,0.09695796188659314
5.949999999999987,1.7938618713966494,3.020304412716855,6.888126290582553,38.87663852483631,88.66231985918164,37.35501563744748,5.804180754712758,0.5647521111510286,37.35501563744749,0.09667366032271574
5.999999999999987,1.7948382417520445,3.023202689258227,6.8883609725091155,38.956316454193704,88.76188515220717,37.24221636100223,5.780360100981679,0.5665851407327152,37.24221636100223,0.09638173917773342
6.0499999999999865,1.7957053978673583,3.0260842028979376,6.888482371789751,39.03113459872721,88.84924034063754,37.12685781019784,5.756891214038204,0.5688871400000728,37.12685781019784,0.09608319470745338
6.099999999999986,1.7964637928579696,3.0289511890415968,6.888491201236229,39.10112053210458,88.92441902608047,37.00913836863325,5.733793412648425,0.5714479753249155,37.009138368633245,0.09577854032268084
6.149999999999986,1.7971141001497626,3.0318066340436243,6.8883882641734315,39.16632231733614,88.98748092049006,36.889057348796435,5.711053894084558,0.5740656567949568,36.889057348796435,0.0954677742441553
6.199999999999986,1.797657038132066,3.0346541935393105,6.888175002514633,39.22679984441318,89.03850155058255,36.76641527974998,5.688629036915523,0.5765664354290405,36.76641527974998,0.09515038024707217
6.249999999999986,1.7980931939678082,3.0374981120744677,6.887854063362598,39.28261606474557,89.0775620914813,36.640826761772075,5.666447567050608,0.5788159764840898,36.64082676177208,0.09482536092850824
6.299999999999986,1.798422856442674,3.0403431440791238,6.887429863823721,39.33382856777714,89.104740056664,36.511745145044095,5.644415408930655,0.5807221464683383,36.511745145044095,0.09449130157512493
6.349999999999985,1.798645868046286,3.0431944758374034,6.886909133279647,39.38048195666336,89.12010159510749,36.37849783826238,5.622421979623888,0.5822319294987301,36.37849783826238,0.09414646154079717
6.399999999999985,1.7987615061535747,3.046057647799114,6.886301412639481,39.422601463867586,89.1236961147816,36.24033068365631,5.600347635043681,0.5833253120776967,36.24033068365631,0.09378888908782909
6.449999999999985,1.7987684021861807,3.048938476378243,6.885619491091189,39.46018820293368,89.11555386155302,36.09645954688176,5.578071944691659,0.5840083524268419,36.09645954688176,0.09341655490005155
6.499999999999985,1.7986645060054824,3.051842974302215,6.884879762551033,39.49321638065693,89.0956869363187,35.94612705702926,5.555482453239718,0.5843067722837796,35.94612705702926,0.0930274989242618
6.549999999999985,1.7984471005993563,3.054777268619096,6.884102486319772,39.521632697873486,89.06409403846214,35.78866228507251,5.532483582268984,0.5842606541062932,35.78866228507251,0.09261998481625859
6.5999999999999845,1.7981128695022817,3.057747515636108,6.883311939314432,39.54535805268662,89.02076899305244,35.623541061855526,5.509005331797687,0.5839203040809783,35.62354106185552,0.0921926560419842
6.649999999999984,1.797658016503497,3.060759812342891,6.882536450558759,39.56429153451835,88.96571286932146,35.450444606719394,5.4850114572261575,0.5833430225779842,35.450444606719394,0.09174468760665257
6.699999999999984,1.7970784342470805,3.063820104250242,6.881808312270431,39.57831656938693,88.89894924804346,35.269314166960235,5.4605068216282895,0.5825903568973562,35.269314166960235,0.0912759274600278
6.749999999999984,1.7963699155158552,3.066934090027411,6.881163565754941,39.58730895511597,88.82054196534547,35.08039946101267,5.4355436546971925,0.5817253664672982,35.08039946101267,0.09078702186593048
6.799999999999984,1.7955283985115287,3.070107123820286,6.880641664272389,39.59114641815996,88.73061446863248,34.8842988789985,5.410226486837198,0.5808095170987452,34.88429887899851,0.0902795194400522
6.849999999999984,1.7945502354606995,3.073344116647075,6.880285018948697,39.58971923852087,88.62936978184786,34.68198962447759,5.384715568393884,0.579899055282706,34.681989624477595,0.08975594915590301
6.8999999999999835,1.7934324725100994,3.076649438763869,6.880138437521647,39.58294143106152,88.51711000244254,34.47484627728996,5.359228628080779,0.5790410795091481,34.47484627728996,0.08921986838488997
6.949999999999983,1.7921731281933346,3.0800268253348464,6.8802484691145995,39.57076194338434,88.39425424584407,34.26464661045434,5.3340408694587795,0.5782699258405338,34.26464661045435,0.08867587795027633
